0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,[선택 이유: a] 거리: 51.9, 쓰레기 수: 1000, 주변 클러스터: 0, 장애물 수: 0, 최종 점수: -1948.15,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive,(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
5.78,클러스터 a 도착,(24.18,-0.47,14.64)
5.78,클러스터 a 수거 시작,(24.18,-0.47,14.64)
11.70,시뮬레이션 강제 종료됨,(28.84,0.09,30.43)
11.70,총 이동 거리: 80.90m,(28.84,0.09,30.43)
11.70,2분 이내 수거 비율: 4.5% (134 / 2959),(28.84,0.09,30.43)
11.70,장애물 충돌 횟수: 0,(28.84,0.09,30.43)
