0.00,시뮬레이션 시작,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Greedy,(0.00,-0.73,-22.29)
0.00,[설정] Speed: 5, Rotation Speed: 2, Avoid Radius: 5, Cluster Arrival Threshold: 0.8, Obstacle Layer: ,(0.00,-0.73,-22.29)
0.00,알고리즘 사용됨: Predictive(AStar),(0.00,-0.73,-22.29)
0.00,클러스터 a로 이동 시작,(0.00,-0.73,-22.29)
4.56,클러스터 a 도착,(21.47,-0.35,6.53)
4.56,클러스터 a 수거 시작,(21.47,-0.35,6.53)
6.36,시뮬레이션 강제 종료됨,(14.18,-0.29,14.73)
6.36,총 이동 거리: 47.24m,(14.18,-0.29,14.73)
6.36,2분 이내 수거 비율: 2.1% (49 / 2382),(14.18,-0.29,14.73)
6.36,장애물 충돌 횟수: 0,(14.18,-0.29,14.73)
